name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
LOF1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF13	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LOF14	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF13	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF14	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF15	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MOF16	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGA10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGM10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
C57	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
C58	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
SFGP10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGA8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGM1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGM2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGM3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGM4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGM5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGM6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGP1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGP2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGP3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGP4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
MFGP5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
